study_id,x,y,z,stat_value,sample_size,space
24518756,32.53269864801719,-3.708280474405027,53.86001549637635,4.366076336550083,33,mni152_2mm
24518756,16.5835626530556,-20.55150385863645,57.68614073251142,1.96,59,mni152_2mm
24518756,52.425710568588755,-17.72908760407553,-5.413468753239639,4.416819722145069,50,mni152_2mm
24518756,43.967219701055534,6.2241578429995625,16.094101669773124,6.4928198014780305,38,mni152_2mm
24518756,-23.121817501664715,-88.43029235359323,9.189932759292244,-5.0633910844538725,37,mni152_2mm
24529980,16.5,-60.5,48.0,-3.383938027276421,37,mni152_2mm
24529980,-16.5,-66.0,52.0,4.4430747227372365,50,mni152_2mm
24529980,-41.25,-38.5,48.0,-1.96,25,mni152_2mm
24529980,13.75,-55.0,-48.0,3.821168771704915,31,mni152_2mm
24550800,-47.851641671685286,-31.93534071987203,12.54255551617345,-4.276385246519537,33,mni152_2mm
24550800,-44.34951542056881,-35.43370222943154,49.59731729283496,2.3067834754156373,41,mni152_2mm
24550800,12.95678956484563,29.986741217378764,23.379103521729903,-2.4284555461762056,21,mni152_2mm
24550800,-50.993958546730056,-21.409931733828163,25.078359138413287,3.5622694147158764,99,mni152_2mm
24550800,-38.32926100073232,-6.499950942638896,10.300086650155,-1.96,60,mni152_2mm
24550800,15.890634457414754,-48.60887786257797,-43.666539444234985,2.459401545729926,54,mni152_2mm
24550800,60.94836770104796,-26.736763061887615,-12.562354862347323,5.946828228604869,31,mni152_2mm
24550800,19.76239992177619,-61.455273324842565,37.66073807832481,2.753409802903449,67,mni152_2mm
24550800,-60.6490408286866,-25.15375201123054,18.81202996741386,-3.571059210048263,38,mni152_2mm
24550800,32.01916279758997,34.90449739502841,2.674121132015933,5.370275101946325,104,mni152_2mm
24550800,61.142505198966674,-51.08657659703902,2.859867019681028,5.217653697494844,83,mni152_2mm
24550800,32.01916279758997,34.90449739502841,2.674121132015933,-1.96,55,mni152_2mm
24550800,28.920260838254528,6.335301701190037,5.105616845585466,2.884824884066649,54,mni152_2mm
24550800,48.269744750860674,-51.67738346076295,-3.6339234244278926,2.606351203930408,26,mni152_2mm
24550800,-57.52372103309356,-65.51409138261711,-7.949532732671272,4.1566667112191675,35,mni152_2mm
24550800,-38.32926100073232,-6.499950942638896,10.300086650155,2.490918152232994,69,mni152_2mm
24550800,-38.35506402560326,-13.358369639573285,4.184349901148236,2.910103828201679,66,mni152_2mm
24550800,45.17903392555777,-27.4351370808503,21.133353695825463,3.92389612618917,70,mni152_2mm
24550800,-6.26511219552728,33.30070558340661,26.66757844958375,2.89877907200868,58,mni152_2mm
24550800,-47.849593888177154,-18.73248020143428,18.12650086784441,2.2878586861025747,44,mni152_2mm
24550800,-19.179034044815225,-73.16997386553484,-27.821538881064104,-3.5070358745641723,54,mni152_2mm
24550800,45.43358341863757,-61.04462491054125,40.677026747028805,4.7100892909355165,61,mni152_2mm
24550800,-19.05780097412566,-9.299938433235722,13.659139868643711,4.03793666401687,39,mni152_2mm
24550800,45.21671457111012,-23.748939294667597,27.51498614350013,-4.106856931880178,52,mni152_2mm
24550800,45.245589271243254,2.9137701799234232,42.006640920013325,1.96,64,mni152_2mm
24550800,10.035028023977173,-52.76719839695372,27.007062039482495,-3.5224595428403784,31,mni152_2mm
24550800,41.69288086213896,-0.7032754451669654,-4.487621678826224,-2.688723339383664,32,mni152_2mm
24550800,61.142505198966674,-51.08657659703902,2.859867019681028,-3.2041647460013007,17,mni152_2mm
24550800,-34.70835854280181,-41.72052155971523,50.01380541349553,1.96,18,mni152_2mm
24550800,12.928938756466556,9.92546200200662,11.679421421052188,1.96,29,mni152_2mm
24550800,-47.628629473633424,-29.622444780432428,42.456432174715005,3.3445750310038744,37,mni152_2mm
24550800,-47.82583864681435,-25.076922022937644,18.65829226518021,4.129529496813674,81,mni152_2mm
24550800,12.861768599394406,55.36450850339223,21.251937932386685,-4.350455036402514,50,mni152_2mm
24550800,-9.273703567814424,28.7359753288386,50.50415278467695,2.454670441018132,75,mni152_2mm
24550800,45.16818019663044,-17.661485910879744,23.659430672993043,-2.138205164839722,29,mni152_2mm
24550800,51.55397826269562,-24.481489613667684,17.466825072869458,3.804399106921,27,mni152_2mm
24550800,28.761347122012616,-61.2209315172918,-42.75669435179701,5.3352375253333575,44,mni152_2mm
24550800,-63.80630699967498,-31.26041289209162,22.70601986347936,-3.510775443395713,48,mni152_2mm
24550800,-6.4623213687081975,37.84622834090139,2.869438540048968,5.285366222255939,48,mni152_2mm
24550800,61.378418909454005,-45.34447130913223,35.83161205272596,3.303317366171152,62,mni152_2mm
24550800,-28.22242005251507,-40.91114125242225,59.90822878189255,-5.1891208186626985,46,mni152_2mm
24550800,-37.82692017648379,-37.539554395174726,63.08140043307117,3.6460728844887265,26,mni152_2mm
24550800,12.861768599394406,55.36450850339223,21.251937932386685,4.318957755945176,40,mni152_2mm
24550800,45.19193543799325,-24.00592773238311,24.19122207032885,6.136902610468259,47,mni152_2mm
24550800,-64.87388328974362,-24.66538513189715,25.510804014500973,1.96,66,mni152_2mm
24550800,3.297611715872828,-0.1628000968991241,5.944883647388561,1.96,50,mni152_2mm
24550800,-12.681832745233743,0.2551392931657765,12.784583921523186,-4.387332405914932,30,mni152_2mm
24550800,41.85916755167861,-45.11436819569052,-0.7650818974755915,5.926307137872193,24,mni152_2mm
24550800,62.09744863274566,13.649186305596588,14.14796193699326,1.96,47,mni152_2mm
24550800,-37.92603670895128,-38.56750814603678,49.786344140386035,3.999445209660787,73,mni152_2mm
24550800,-47.55633985779094,-42.05433998572364,46.84377904255789,3.3138547596653485,31,mni152_2mm
24550800,19.316375525672473,-66.08106520372178,-22.16701523875828,-5.248291448076856,65,mni152_2mm
24550800,-41.493694413999165,-58.81662363803211,-5.34973218462785,4.621080990561288,43,mni152_2mm
24550800,-60.72849768680755,-58.93186862047146,-5.119125631277382,4.032418129151433,42,mni152_2mm
24550800,-22.48190333924265,-61.01427459503236,-35.49421539651986,4.053512953736581,70,mni152_2mm
24550800,-54.01749921496081,-42.60673185530111,40.273119747332146,-4.244576256542847,35,mni152_2mm
24550800,45.17903392555777,-27.4351370808503,21.133353695825463,-2.6215005561594404,82,mni152_2mm
24550800,54.89350431092132,-39.552421357206335,28.729161360164408,4.867465573598418,34,mni152_2mm
24550800,-9.273703567814424,28.7359753288386,50.50415278467695,-2.4238013455179033,43,mni152_2mm
24550800,-60.73116028170236,3.6532246232501153,19.74273275257402,2.960854699608244,56,mni152_2mm
24550800,-50.993958546730056,-21.409931733828163,25.078359138413287,-4.256255614370561,34,mni152_2mm
24550800,-35.34237708629984,17.612081651870227,-8.484333730603048,1.96,71,mni152_2mm
24550800,28.872341275161514,-63.365198677181425,-29.19574236044398,4.360493093099956,42,mni152_2mm
24564464,7.861443626778456,5.06148509228577,45.60154282558747,4.3478355068540955,24,mni152_2mm
24564464,30.97793576677253,25.29576935117711,2.3766983454820156,-6.697168558079866,35,mni152_2mm
24564464,31.194053442790853,36.324909490336715,34.905283880747106,-4.627704087059056,49,mni152_2mm
24564464,5.450990204344763,-2.179146226779592,7.204445853851983,2.330925399710067,36,mni152_2mm
24564464,4.3384974494389095,7.24545119387921,5.311648875310652,3.6827780090281688,21,mni152_2mm
24564464,5.814417490058903,1.5900175263812464,55.95298559369746,3.214526670725121,63,mni152_2mm
24564464,23.48667582795749,60.28725428202993,15.14105689412667,2.2148065825258056,31,mni152_2mm
24564464,34.39985398825891,36.34411698740994,34.8668494551887,5.649661895818283,30,mni152_2mm
24564464,34.33841810134376,39.00236102273061,27.953425610178225,5.80542472630803,39,mni152_2mm
24564464,6.511671972379848,-0.0579297872540627,7.014370579553912,3.707894099304816,47,mni152_2mm
24564464,46.42689009247162,11.77828928442299,60.20806922923936,7.28858478839948,27,mni152_2mm
24564464,6.500476946201157,7.515244629643537,8.609789998109662,-4.153907203473169,26,mni152_2mm
24564464,23.672894912088605,38.05225468737964,30.38601497704309,-2.9144810256433344,28,mni152_2mm
24564464,45.135755369970894,39.122595606158,42.31692040828172,1.96,51,mni152_2mm
24564464,22.5838161012942,38.931933533462114,28.094351837225737,-3.036039743426445,32,mni152_2mm
24564464,23.6412212569382,46.51151044938412,29.67695978059535,1.96,39,mni152_2mm
24564464,24.72961747322989,41.23087809715573,30.107307803189048,3.5812269896474698,62,mni152_2mm
24564464,43.76707521273489,18.42851782996378,-5.000697463482152,1.96,32,mni152_2mm
24564464,22.59671761372967,42.36114288192931,31.15222021172912,5.361021248318398,28,mni152_2mm
24564464,35.2965703643978,18.090856180664492,5.161718457076761,-3.7110154643065703,27,mni152_2mm
24564464,46.30811388565759,43.50049839193982,57.54911224256033,-3.7367561305096393,38,mni152_2mm
24564464,9.534188748856533,14.537440075000015,-10.972362705200426,3.2441827903459304,38,mni152_2mm
24564464,31.122787718702433,55.358234954846814,33.309909688739694,3.070359327363815,37,mni152_2mm
24564464,22.517874773105007,65.70975904001348,30.310239779221593,-3.478613267832874,70,mni152_2mm
24564464,6.81038675878775,11.827838477623914,50.622169692056616,4.712431407282967,43,mni152_2mm
24564464,3.714215177463159,0.8624568083692181,60.49892587452075,2.173378792138534,21,mni152_2mm
24564464,5.274396020258029,28.943423192734375,-3.209960636893367,-3.350086697354982,42,mni152_2mm
24564464,5.35992844578734,22.141214088983308,5.165912164064732,5.781764436132769,41,mni152_2mm
24564464,41.00129207296861,10.889648663582577,49.192913027932434,-3.6620420821386186,26,mni152_2mm
24564464,38.50646647688214,44.515784714613226,16.291174734860263,4.478578999336619,64,mni152_2mm
24564464,19.344089180038708,59.43177253400873,31.98838695983957,4.424556355594064,46,mni152_2mm
24564464,5.774142826618182,7.763133722740937,53.205351480914146,-2.2063859573538336,66,mni152_2mm
24564464,34.54320439106093,30.141547571661732,50.998171760213125,-3.1209564117845967,23,mni152_2mm
24564464,22.532346411674787,52.6782241467194,26.94213714299816,4.182581838448884,44,mni152_2mm
24564464,36.34933371864529,22.326886560691143,4.7943793836667545,-1.96,33,mni152_2mm
24564464,14.011941999852606,49.62610886891613,29.52636735860268,4.729927981094629,25,mni152_2mm
24564464,40.61977523904224,23.409903527039337,4.654501583366239,-3.451835613545531,36,mni152_2mm
24564464,4.26327251845669,27.336183628639866,3.6276427837472713,2.076861367568579,72,mni152_2mm
24564464,18.246409360953987,58.02531181444641,27.65814490368663,-4.71933423138439,36,mni152_2mm
24564464,6.842060413938158,3.368582715619427,51.33122488850435,3.7074034413857,42,mni152_2mm
24564464,42.72721337092287,17.621696798404326,-1.5754900155687643,5.870470630094003,51,mni152_2mm
24564464,6.806086254642594,10.684768694801514,49.60288023388881,3.865504937111931,26,mni152_2mm
24564464,36.32127797313732,27.528258599372112,3.243298528163157,2.5039510997983676,33,mni152_2mm
24564464,2.61428263774142,11.515786824422255,60.73333971187097,4.225077970712976,47,mni152_2mm
24564464,30.076918886488485,42.405960375100165,31.06253988542616,3.8780472277865754,18,mni152_2mm
24564464,6.394807188951486,17.404011831574447,-1.1398998592401015,-2.8490940807323355,38,mni152_2mm
24564464,48.59542281401605,1.131361767394361,59.960843916702984,5.500367860083382,24,mni152_2mm
24564464,20.551739260518257,52.09253583446253,47.08760833151007,2.870456332704873,36,mni152_2mm
24564464,45.04489854854235,38.180304667867794,30.129785473320343,2.8177465052817365,83,mni152_2mm
24564464,4.668885890997219,10.671963696752698,49.62850318426109,3.151533642606645,26,mni152_2mm
24564464,37.696511355155515,37.30561542277338,47.015549964591656,2.427470685542925,36,mni152_2mm
24564464,34.625665141328035,3.5350476902540393,50.99812653366479,7.741697785852796,41,mni152_2mm
24564464,18.345389533299013,31.590137558182388,29.873942392585818,4.7350498573959445,47,mni152_2mm
24564464,37.572615689571144,36.02067323419582,30.39672959873524,1.96,39,mni152_2mm
24564464,38.729478674934,46.82868065405283,46.2050513934018,3.2255901812117966,44,mni152_2mm
24564464,23.60558839489399,56.02817318163917,28.879272684591644,4.279932994396524,43,mni152_2mm
24564464,30.200814552072853,43.69090256367772,47.68136025128257,-2.1486370151774397,18,mni152_2mm
24564464,22.509615062066047,65.62409622744164,29.202318421497832,2.8274606043554926,19,mni152_2mm
24564464,18.337266182382525,58.967602752736624,39.845279838648,-2.498206493030098,44,mni152_2mm
24564464,37.33240147493866,29.135498163466615,-3.5943048924774814,5.9674419962718535,67,mni152_2mm
24564464,22.55712554479166,52.935212584434915,30.265901216169443,4.315687786556842,30,mni152_2mm
24564464,7.51296563700792,17.92439120602988,5.494816811916328,4.003822006280387,33,mni152_2mm
24564464,2.217816507871449,7.403971820974069,7.553114541130448,3.609976398054405,44,mni152_2mm
24564464,20.43610330597285,50.89325645845681,31.57670932337741,-1.96,35,mni152_2mm
24564464,10.01584600700446,9.646569221624178,49.65307770788637,2.350562141768425,56,mni152_2mm
24564464,40.89439348683598,39.439636860347726,46.79985173992131,3.6098006382430783,49,mni152_2mm
24564464,41.59219420353717,14.72951504573226,-11.35670696078454,4.632398599714222,39,mni152_2mm
24564464,3.160268303472748,18.185222867036273,-4.513861406408941,6.952542426920492,42,mni152_2mm
24564464,9.56982161090074,5.020777342744968,-10.17467560919672,-1.96,33,mni152_2mm
24564464,38.86805091621703,9.8194366952832,49.307167877860664,-4.127286683817687,62,mni152_2mm
24564464,40.6280349500812,23.495566339611173,5.76242294109,3.8144451322296087,42,mni152_2mm
24564464,6.467438102045326,7.172593379356189,4.178104567214618,4.45573500904595,41,mni152_2mm
24564464,34.626347735830755,7.936001196399958,52.85944165088844,-4.511144100806687,26,mni152_2mm
24564464,39.89084710157088,33.517106602679135,52.884061401062056,-3.17119358138392,35,mni152_2mm
24564464,34.39452959235969,28.599616945368663,31.055587321185424,3.2441995122838185,37,mni152_2mm
24564464,6.424569420716227,23.205023558258276,5.064468789322627,2.880635986481975,27,mni152_2mm
24564464,34.487092900045,40.54429164902367,47.89601004920593,-4.074869206231748,26,mni152_2mm
24564464,42.79725026612833,17.249592328728465,7.376512745777291,-3.4861590765433705,28,mni152_2mm
24564464,24.732689148492092,61.03516887481235,38.48322583069549,1.96,54,mni152_2mm
24564464,3.243411648242569,-4.020323508225504,-2.652591515733624,2.255318573379847,34,mni152_2mm
24564464,7.572353740414935,2.0632866522714672,6.8242953052558395,3.5199317774415335,15,mni152_2mm
24564464,20.47965458180466,39.26177978570065,32.551660218493055,-3.621344251777112,33,mni152_2mm
24564464,19.319310046921835,59.174784096293216,28.664622886668287,2.8863769685738063,30,mni152_2mm
24564464,39.717393169752775,31.718187538670552,29.61771288886307,-1.96,51,mni152_2mm
24564464,30.31959075888688,11.968693456160892,50.3403172379616,4.7001083190638875,84,mni152_2mm
24564464,48.26325930919454,39.428244760335254,32.21856186365349,5.053142649641811,63,mni152_2mm
24564464,37.795491527500545,10.870441166509352,49.23134745349084,-5.412348475149868,39,mni152_2mm
24564464,23.546063931364504,44.42614972827151,16.47053538746618,-4.2825881748549355,42,mni152_2mm
24564464,23.61057149354186,61.57219647060749,31.75987725998309,3.3213761550663823,87,mni152_2mm
24564464,46.10162110968364,41.35892807764389,29.851078299466305,-3.886311691021146,55,mni152_2mm
24564464,6.430440050995695,7.887349099319401,-0.3422127632363945,3.6437728021722977,35,mni152_2mm
24564464,6.847384809837382,11.1130827576607,55.14248702250762,3.329686271547861,69,mni152_2mm
24564464,14.078019688164268,50.31141136949083,38.38973822039277,1.96,26,mni152_2mm
24564464,34.532009364882235,37.71472198855934,52.593591178768875,3.340912285570129,41,mni152_2mm
24564464,39.97399044634071,11.311560227417354,54.74533129173737,4.750337067971861,64,mni152_2mm
24564464,23.68081332587621,35.93744074687851,30.56327877615502,-3.107739030650693,68,mni152_2mm
24564464,23.715558656288817,47.28247576253065,39.6482520001092,4.268245009361278,58,mni152_2mm
24564464,48.44497295205161,41.31282663691567,56.59283173357623,7.822396712673064,30,mni152_2mm
24564464,19.398494184797855,38.026644691282,30.437260877787633,-2.6014207735080204,62,mni152_2mm
24564464,5.369416985709254,3.565655906720912,-1.0827950475501482,3.6217538103478057,24,mni152_2mm
24564464,24.65835174914147,60.264203561665816,28.511933611181636,-5.821261888794074,49,mni152_2mm
24564464,40.77049782125161,38.154694671770166,30.18103137406489,-4.2410873502090904,61,mni152_2mm
24564464,34.666622399271475,1.762885000040266,55.60707576367176,2.155164853543933,53,mni152_2mm
24564464,6.400131584850709,25.14851187361572,2.6713622747631707,-2.735526813655768,19,mni152_2mm
24564464,2.1584284044644337,23.26507637473248,6.2236360477909365,-3.254107205615141,45,mni152_2mm
24564464,14.091126137728626,28.47796946390491,31.299005349722027,-6.186275773365146,62,mni152_2mm
24564464,23.679925794244607,56.7991384947857,38.85056490410548,4.088658787242599,54,mni152_2mm
24564464,6.464844084156948,17.031907361898586,7.812102902105954,3.674735271384249,59,mni152_2mm
24564464,45.26244999057253,5.285572558140057,45.153141194072674,1.96,51,mni152_2mm
24564471,34.0,-4.0,-24.0,-3.878061740948344,67,mni152_2mm
24564471,-10.0,18.0,2.0,-5.587074739910619,39,mni152_2mm
24564471,22.0,-2.0,18.0,4.4954817119919355,40,mni152_2mm
24564471,-14.0,16.0,6.0,2.532808050756649,20,mni152_2mm
24564471,-28.0,-8.0,-16.0,2.234098103614233,61,mni152_2mm
24564471,10.0,10.0,-10.0,-3.355499672954787,34,mni152_2mm
24564471,30.0,20.0,-10.0,3.926243856046051,47,mni152_2mm
24564471,-10.0,10.0,-12.0,5.382314617381004,58,mni152_2mm
24564471,-6.0,16.0,50.0,4.981024957900763,47,mni152_2mm
24564471,8.0,8.0,-4.0,1.96,20,mni152_2mm
24564471,-4.0,18.0,50.0,3.338553068073683,30,mni152_2mm
24564471,-34.0,20.0,6.0,-1.96,58,mni152_2mm
24564471,-16.0,10.0,-8.0,5.579606147564517,65,mni152_2mm
24564471,-34.0,18.0,-12.0,4.9648299645431795,42,mni152_2mm
24564471,-34.0,20.0,6.0,4.050146427532653,50,mni152_2mm
24564471,22.0,8.0,-12.0,2.313406672799397,23,mni152_2mm
24564471,8.0,8.0,-4.0,-3.103635509853887,46,mni152_2mm
24564471,10.0,6.0,-8.0,4.8733882209325765,52,mni152_2mm
24564471,33.0,-12.0,-14.0,2.8330192414219693,38,mni152_2mm
24564471,36.0,20.0,-8.0,4.698557552408845,59,mni152_2mm
24564471,26.0,48.0,22.0,5.349247625459979,62,mni152_2mm
24564471,-4.0,18.0,50.0,-2.2523506780547926,28,mni152_2mm
24564471,-10.0,18.0,2.0,1.96,59,mni152_2mm
24576686,32.0,-4.0,-16.0,-3.03971668166267,32,mni152_2mm
24576686,2.0,-22.0,-12.0,1.96,42,mni152_2mm
24576686,34.0,-6.0,-16.0,-5.160486538159678,26,mni152_2mm
24576686,28.0,-6.0,-10.0,-1.96,53,mni152_2mm
24576686,32.0,-2.0,-16.0,2.9442553780945433,30,mni152_2mm
24576686,26.0,-6.0,-18.0,-7.166234175501995,28,mni152_2mm
24576686,2.0,-28.0,-18.0,3.6898450727273024,54,mni152_2mm
24576686,0.0,-32.0,-14.0,4.475719978663144,25,mni152_2mm
24576686,28.0,-10.0,-10.0,-2.2879494141792085,57,mni152_2mm
24576686,-28.0,-2.0,-16.0,2.5235107057759665,43,mni152_2mm
24576686,-26.0,-12.0,-6.0,2.8300771519767807,36,mni152_2mm
24576686,-26.0,-2.0,-10.0,1.96,49,mni152_2mm
24576686,-6.0,-6.0,-8.0,4.722557026622703,47,mni152_2mm
24576686,-8.0,-6.0,-8.0,1.96,45,mni152_2mm
24576686,-16.0,-6.0,-20.0,1.96,46,mni152_2mm
24576686,-24.0,-12.0,-6.0,-3.917997459876733,44,mni152_2mm
24576686,-16.0,2.0,-20.0,-5.391014187737959,74,mni152_2mm
24576686,-20.0,-6.0,-20.0,3.0757448332888457,27,mni152_2mm
24576686,0.0,-24.0,-14.0,4.103504964122643,60,mni152_2mm
24576686,-20.0,2.0,-24.0,4.432003612579121,52,mni152_2mm
24576686,-28.0,-12.0,-12.0,1.96,29,mni152_2mm
24576686,34.0,-6.0,-16.0,3.6904526192238247,46,mni152_2mm
24576686,0.0,-32.0,-6.0,2.6906639551576483,71,mni152_2mm
24581734,62.0,-50.0,34.0,4.814009092302994,48,mni152_2mm
24581734,-46.0,-46.0,40.0,4.088537107592191,45,mni152_2mm
24581734,-44.0,-16.0,66.0,-3.5850799972917793,28,mni152_2mm
24581734,22.0,62.0,-10.0,-2.553243410774774,49,mni152_2mm
24581734,12.0,8.0,4.0,3.089498401097415,31,mni152_2mm
24581734,-64.0,-14.0,-12.0,2.070427678936247,52,mni152_2mm
24581734,58.0,-38.0,38.0,-4.831078572879797,60,mni152_2mm
24581734,54.0,14.0,24.0,4.655391007184374,33,mni152_2mm
24581734,-8.0,2.0,-6.0,2.071884705058723,30,mni152_2mm
24581734,26.0,24.0,46.0,3.8285516169200062,46,mni152_2mm
24581734,-10.0,8.0,-4.0,-3.309370464872744,45,mni152_2mm
24581734,-32.0,20.0,4.0,2.8111820164804433,52,mni152_2mm
24581734,-48.0,-60.0,50.0,3.672001453292748,32,mni152_2mm
24581734,-42.0,-28.0,6.0,-3.7682643935305102,44,mni152_2mm
24581734,-46.0,16.0,-2.0,5.636088487589169,39,mni152_2mm
24581734,-60.0,-38.0,36.0,2.48498565771752,25,mni152_2mm
24581734,-2.0,8.0,60.0,-2.4770569254492747,24,mni152_2mm
24581734,64.0,-16.0,2.0,4.298556252338113,47,mni152_2mm
24581734,44.0,16.0,-10.0,2.5637349693040496,21,mni152_2mm
24581734,34.0,-56.0,-34.0,5.1043095507292495,51,mni152_2mm
24581734,-42.0,54.0,-6.0,5.309860097045606,42,mni152_2mm
24583223,44.0,24.0,21.0,1.96,22,mni152_2mm
24583223,42.0,-31.0,42.0,4.431892676376772,41,mni152_2mm
24583223,-28.0,15.0,-6.0,6.697421569099416,15,mni152_2mm
24583223,-30.0,-67.0,18.0,1.96,51,mni152_2mm
24583223,-24.0,-2.0,39.0,-1.96,47,mni152_2mm
24583223,40.0,-73.0,16.0,-4.489526609531229,62,mni152_2mm
24583223,44.0,34.0,11.0,3.6406030594302288,32,mni152_2mm
24583223,-24.0,-45.0,39.0,-3.1792618566999,49,mni152_2mm
24583223,-8.0,-73.0,-20.0,-2.816610556098202,48,mni152_2mm
24583223,50.0,9.0,24.0,5.228987318142664,38,mni152_2mm
24583223,-44.0,5.0,29.0,1.96,40,mni152_2mm
24583223,32.0,-63.0,27.0,4.7444835910995975,54,mni152_2mm
24583223,26.0,8.0,44.0,-2.953037663549955,33,mni152_2mm
24583223,-4.0,33.0,32.0,2.023412659322016,37,mni152_2mm
24583223,50.0,-61.0,-7.0,3.334865039483806,18,mni152_2mm
24583223,24.0,-54.0,45.0,3.82088895053,68,mni152_2mm
24583223,-38.0,7.0,22.0,1.96,61,mni152_2mm
24583223,28.0,-62.0,-23.0,1.96,41,mni152_2mm
24583223,-46.0,45.0,-2.0,3.267554577431011,29,mni152_2mm
24583223,10.0,-71.0,-24.0,4.291909219558143,28,mni152_2mm
24583223,-4.0,16.0,18.0,4.482763238997965,17,mni152_2mm
24583223,46.0,37.0,11.0,2.1268898882722285,41,mni152_2mm
24583223,40.0,9.0,-7.0,-3.2362252646660425,38,mni152_2mm
24583223,12.0,9.0,-4.0,3.051050317318381,28,mni152_2mm
24583223,-36.0,17.0,-9.0,4.891653834719074,58,mni152_2mm
24583223,4.0,25.0,39.0,3.3235284288076032,33,mni152_2mm
24583223,28.0,21.0,-3.0,4.736309575997868,45,mni152_2mm
24583223,32.0,-54.0,-20.0,2.636532772588836,67,mni152_2mm
24583223,42.0,-59.0,-8.0,3.1467933820843106,58,mni152_2mm
24583223,-10.0,4.0,0.0,-4.377337906407903,41,mni152_2mm
24583223,-6.0,33.0,30.0,-3.1844425233312608,37,mni152_2mm
24583223,44.0,-31.0,36.0,2.4206694277056156,100,mni152_2mm
24583223,-2.0,14.0,53.0,-5.648255737660408,54,mni152_2mm
24583223,28.0,21.0,-3.0,-5.67920352997835,48,mni152_2mm
24583223,30.0,-4.0,43.0,4.752164377015033,23,mni152_2mm
24583223,-34.0,-3.0,11.0,-2.681210092263951,33,mni152_2mm
24583223,44.0,-65.0,-11.0,1.96,60,mni152_2mm
24583223,-48.0,-61.0,-7.0,-1.96,70,mni152_2mm
24583223,-42.0,-61.0,-12.0,3.282217010808629,30,mni152_2mm
24583223,42.0,-47.0,-15.0,3.7826725319395247,44,mni152_2mm
24583223,22.0,-61.0,-21.0,2.7359334820876184,43,mni152_2mm
24583223,12.0,28.0,19.0,-4.482898582433216,34,mni152_2mm
24583223,42.0,24.0,17.0,3.4403911879542393,30,mni152_2mm
24583223,-8.0,10.0,0.0,1.96,33,mni152_2mm
24583223,50.0,12.0,7.0,-2.857088097185266,51,mni152_2mm
24583223,-34.0,-50.0,50.0,2.42040985844085,49,mni152_2mm
24598437,12.0,26.0,18.0,-1.96,34,mni152_2mm
24598437,-2.0,-88.0,26.0,3.2693453141187,66,mni152_2mm
24598437,34.0,-26.0,-6.0,2.6138624296362742,56,mni152_2mm
24598437,-18.0,48.0,-8.0,3.184666801050613,39,mni152_2mm
24598437,20.0,-12.0,-10.0,5.822936398483565,48,mni152_2mm
24598437,-20.0,-32.0,0.0,1.96,21,mni152_2mm
24608867,0.0,-18.0,18.0,-3.1744328156452735,41,mni152_2mm
24608867,-8.0,-72.0,38.0,-1.96,44,mni152_2mm
24608867,-4.0,-32.0,-10.0,-6.400906298358182,24,mni152_2mm
24608867,40.0,-2.0,40.0,4.401554324903421,30,mni152_2mm
24608867,32.0,-50.0,46.0,2.520547666998808,48,mni152_2mm
24608867,-8.0,6.0,2.0,-3.6751304783260585,30,mni152_2mm
24608867,-10.0,14.0,2.0,-3.5615430766222738,42,mni152_2mm
24608867,20.0,20.0,34.0,2.902036114826962,52,mni152_2mm
24608867,-8.0,-72.0,38.0,3.892024084334793,51,mni152_2mm
24608867,-14.0,10.0,-4.0,4.906798308514947,29,mni152_2mm
24608867,-2.0,-28.0,-20.0,4.84356113504034,35,mni152_2mm
24608867,18.0,-40.0,34.0,-1.96,51,mni152_2mm
24608867,10.0,10.0,-2.0,5.0483187176065485,57,mni152_2mm
24608867,8.0,12.0,46.0,3.757101660937812,51,mni152_2mm
24608867,-38.0,-28.0,30.0,4.500663487893805,39,mni152_2mm
24608867,-24.0,6.0,60.0,2.742254258702163,33,mni152_2mm
24608867,12.0,14.0,40.0,4.750487308307284,50,mni152_2mm
24608867,-38.0,6.0,36.0,-3.996145918640774,25,mni152_2mm
24608867,22.0,28.0,2.0,3.22682565373343,20,mni152_2mm
24608867,8.0,-54.0,48.0,2.1506649930647,14,mni152_2mm
24608867,6.0,-52.0,62.0,5.815939422252027,24,mni152_2mm
24608867,20.0,8.0,62.0,-1.96,27,mni152_2mm
24608867,24.0,42.0,16.0,4.401696703992976,58,mni152_2mm
24608867,-22.0,44.0,-8.0,3.4461204265055536,47,mni152_2mm
24608867,18.0,-68.0,38.0,-1.96,86,mni152_2mm
24618674,-2.0,-84.0,40.0,1.96,44,mni152_2mm
24618674,4.0,12.0,40.0,2.8242697240316765,60,mni152_2mm
24618674,-6.0,-88.0,4.0,6.102689900382055,67,mni152_2mm
24618674,32.0,28.0,2.0,-5.9390648571817195,49,mni152_2mm
24639374,54.0,-42.0,39.0,4.656805085421384,29,mni152_2mm
24639374,59.0,3.0,51.0,3.2539597590351876,57,mni152_2mm
24639374,45.0,-63.0,8.0,5.0912664675472055,44,mni152_2mm
24639374,54.0,-20.0,-20.0,5.10761745911072,22,mni152_2mm
24639374,-15.0,63.0,-3.0,2.643076146621472,30,mni152_2mm
24639374,50.0,-51.0,53.0,4.7964756405413835,23,mni152_2mm
24639374,-50.0,-49.0,-2.0,-1.96,29,mni152_2mm
24639374,45.0,-53.0,16.0,-1.96,69,mni152_2mm
